SEP=;
id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2015-893670";"2015-11-13";"1";"Vente";"215000.0";"9001.0";"None";"RUE DU BEAUREGARD";"0042";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0002";"None";"None";"36";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.639724";"48.848981";"000AE"
"2015-894028";"2015-11-05";"1";"Vente";"155000.0";"7.0";"None";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0059";"None";"None";"18";"59.83";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"64.0";"2.0";"None";"None";"None";"None";"nan";"2.644406";"48.844072";"000AE"
"2015-894028";"2015-11-05";"1";"Vente";"155000.0";"7.0";"None";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0059";"None";"None";"76";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.644406";"48.844072";"000AE"
"2015-893333";"2015-10-30";"1";"Vente";"210000.0";"3.0";"None";"ALL DE LA CARAVELLE";"0084";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0158";"None";"None";"22";"96.02";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"94.0";"5.0";"None";"None";"None";"None";"nan";"2.644128";"48.846618";"000AE"
"2015-893333";"2015-10-30";"1";"Vente";"210000.0";"3.0";"None";"ALL DE LA CARAVELLE";"0084";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0158";"None";"None";"59";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.644128";"48.846618";"000AE"
"2015-893344";"2015-10-19";"1";"Vente";"190000.0";"3.0";"None";"ALL DE LA CARAVELLE";"0084";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0158";"None";"None";"7";"82.89";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"82.0";"4.0";"None";"None";"None";"None";"nan";"2.644128";"48.846618";"000AE"
"2015-893344";"2015-10-19";"1";"Vente";"190000.0";"3.0";"None";"ALL DE LA CARAVELLE";"0084";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0158";"None";"None";"52";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.644128";"48.846618";"000AE"
"2015-892921";"2015-10-01";"1";"Vente";"185000.0";"6.0";"None";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0091";"None";"None";"117";"68.39";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"68.0";"3.0";"None";"None";"None";"None";"nan";"2.642604";"48.844414";"000AE"
"2015-892921";"2015-10-01";"1";"Vente";"185000.0";"6.0";"None";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0091";"None";"None";"148";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.642604";"48.844414";"000AE"
"2015-892693";"2015-09-21";"1";"Vente";"195000.0";"15.0";"None";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0091";"None";"None";"30";"65.65";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"66.0";"3.0";"None";"None";"None";"None";"nan";"2.642604";"48.844414";"000AE"
"2015-892693";"2015-09-21";"1";"Vente";"195000.0";"17.0";"B";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0091";"None";"None";"49";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.642604";"48.844414";"000AE"
"2015-892303";"2015-09-08";"1";"Vente";"174220.0";"6.0";"None";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0091";"None";"None";"101";"58.17";"170";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"58.0";"3.0";"None";"None";"None";"None";"nan";"2.642604";"48.844414";"000AE"
"2015-892303";"2015-09-08";"1";"Vente";"174220.0";"6.0";"None";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0091";"None";"None";"152";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.642604";"48.844414";"000AE"
"2015-892104";"2015-09-03";"1";"Vente";"186000.0";"3.0";"None";"ALL DE LA CARAVELLE";"0084";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0158";"None";"None";"18";"80.6";"32";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"80.0";"4.0";"None";"None";"None";"None";"nan";"2.644128";"48.846618";"000AE"
"2015-892104";"2015-09-03";"1";"Vente";"186000.0";"3.0";"None";"ALL DE LA CARAVELLE";"0084";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0158";"None";"None";"55";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.644128";"48.846618";"000AE"
"2015-891766";"2015-09-03";"1";"Vente";"1.0";"nan";"None";"PROM DU GALION";"0177";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0123";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"10.0";"2.641734";"48.847146";"000AE"
"2015-891766";"2015-09-03";"1";"Vente";"1.0";"nan";"None";"PROM DU GALION";"0177";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0124";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"29.0";"2.64199";"48.847326";"000AE"
"2015-891766";"2015-09-03";"1";"Vente";"1.0";"nan";"None";"PROM DU GALION";"0177";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0125";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"T";"terres";"None";"None";"386.0";"2.6418";"48.847276";"000AE"
"2015-891146";"2015-08-03";"1";"Vente";"110000.0";"nan";"None";"None";"None";"None";"77468";"Torcy";"77";"None";"None";"77468000AE0053";"None";"15";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.645525";"48.843698";"000AE"
"2015-891146";"2015-08-03";"1";"Vente";"110000.0";"nan";"None";"None";"None";"None";"77468";"Torcy";"77";"None";"None";"77468000AE0053";"None";"17";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.645525";"48.843698";"000AE"
"2015-890961";"2015-07-30";"1";"Vente";"205000.0";"2.0";"None";"RUE VICTOR HUGO";"0491";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0057";"None";"None";"43";"79.07";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"82.0";"4.0";"None";"None";"None";"None";"nan";"2.644865";"48.84416";"000AE"
"2015-890990";"2015-07-30";"1";"Vente";"163000.0";"2.0";"None";"RUE VICTOR HUGO";"0491";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0057";"None";"None";"40";"65.34";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"67.0";"3.0";"None";"None";"None";"None";"nan";"2.644865";"48.84416";"000AE"
"2015-890961";"2015-07-30";"1";"Vente";"205000.0";"2.0";"None";"RUE VICTOR HUGO";"0491";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0057";"None";"None";"88";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.644865";"48.84416";"000AE"
"2015-890990";"2015-07-30";"1";"Vente";"163000.0";"2.0";"None";"RUE VICTOR HUGO";"0491";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0057";"None";"None";"83";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.644865";"48.84416";"000AE"
"2015-891574";"2015-07-29";"1";"Vente";"207000.0";"7.0";"None";"ALL PIROUETTE";"0441";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0002";"None";"None";"234";"83.65";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"80.0";"4.0";"None";"None";"None";"None";"nan";"2.639724";"48.848981";"000AE"
"2015-891574";"2015-07-29";"1";"Vente";"207000.0";"1.0";"B";"ALL DES VERGERS";"0489";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0004";"None";"None";"33";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.641593";"48.849258";"000AE"
"2015-889366";"2015-05-29";"1";"Vente";"180000.0";"3.0";"None";"ALL DE LA CARAVELLE";"0084";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0158";"None";"None";"2";"65.16";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"66.0";"3.0";"None";"None";"None";"None";"nan";"2.644128";"48.846618";"000AE"
"2015-889800";"2015-05-29";"1";"Vente";"226000.0";"3.0";"None";"ALL PIROUETTE";"0441";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0002";"None";"None";"265";"83.17";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"81.0";"4.0";"None";"None";"None";"None";"nan";"2.639724";"48.848981";"000AE"
"2015-889366";"2015-05-29";"1";"Vente";"180000.0";"3.0";"None";"ALL DE LA CARAVELLE";"0084";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0158";"None";"None";"64";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.644128";"48.846618";"000AE"
"2015-889800";"2015-05-29";"1";"Vente";"226000.0";"1.0";"B";"ALL DES VERGERS";"0489";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0004";"None";"None";"9";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.641593";"48.849258";"000AE"
"2015-889490";"2015-05-28";"1";"Vente";"239250.0";"23.0";"None";"ALL PIROUETTE";"0441";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0002";"None";"None";"29";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"95.0";"5.0";"None";"None";"None";"None";"nan";"2.639724";"48.848981";"000AE"
"2015-889490";"2015-05-28";"1";"Vente";"239250.0";"9001.0";"None";"RUE DU BEAUREGARD";"0042";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0002";"None";"None";"32";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.639724";"48.848981";"000AE"
"2015-889874";"2015-05-26";"1";"Vente";"176000.0";"2.0";"None";"ALL DES VERGERS";"0489";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0002";"None";"None";"292";"85.3";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"82.0";"4.0";"None";"None";"None";"None";"nan";"2.639724";"48.848981";"000AE"
"2015-889874";"2015-05-26";"1";"Vente";"176000.0";"1.0";"B";"ALL DES VERGERS";"0489";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0004";"None";"None";"3";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.641593";"48.849258";"000AE"
"2015-888912";"2015-05-18";"1";"Vente";"103000.0";"15.0";"None";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0091";"None";"None";"24";"27.97";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"28.0";"1.0";"None";"None";"None";"None";"nan";"2.642604";"48.844414";"000AE"
"2015-888912";"2015-05-18";"1";"Vente";"103000.0";"13.0";"None";"RUE VICTOR HUGO";"0491";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0091";"None";"None";"217";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.642604";"48.844414";"000AE"
"2015-888911";"2015-05-15";"1";"Vente";"180000.0";"10.0";"None";"CRS DE L ARCHE GUEDON";"0008";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0002";"None";"None";"208";"68.92";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"67.0";"3.0";"None";"None";"None";"None";"nan";"2.639724";"48.848981";"000AE"
"2015-888911";"2015-05-15";"1";"Vente";"180000.0";"9001.0";"None";"RUE DU BEAUREGARD";"0042";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0002";"None";"None";"89";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.639724";"48.848981";"000AE"
"2015-889313";"2015-05-04";"1";"Vente";"8500.0";"7.0";"None";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0059";"None";"None";"111";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.644406";"48.844072";"000AE"
"2015-888538";"2015-03-31";"1";"Vente";"220000.0";"15.0";"None";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0091";"None";"None";"33";"78.85";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"79.0";"4.0";"None";"None";"None";"None";"nan";"2.642604";"48.844414";"000AE"
"2015-888538";"2015-03-31";"1";"Vente";"220000.0";"13.0";"None";"RUE VICTOR HUGO";"0491";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0091";"None";"None";"224";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.642604";"48.844414";"000AE"
"2015-888538";"2015-03-31";"1";"Vente";"220000.0";"17.0";"B";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0091";"None";"None";"58";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.642604";"48.844414";"000AE"
"2015-887804";"2015-03-20";"1";"Vente";"175000.0";"10.0";"None";"CRS DE L ARCHE GUEDON";"0008";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0002";"None";"None";"205";"102.86";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"99.0";"5.0";"None";"None";"None";"None";"nan";"2.639724";"48.848981";"000AE"
"2015-887804";"2015-03-20";"1";"Vente";"175000.0";"1.0";"B";"ALL DES VERGERS";"0489";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0004";"None";"None";"19";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.641593";"48.849258";"000AE"
"2015-887546";"2015-01-23";"1";"Vente";"172000.0";"3.0";"None";"ALL DE LA CARAVELLE";"0084";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0158";"None";"None";"20";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"83.0";"4.0";"None";"None";"None";"None";"nan";"2.644128";"48.846618";"000AE"
"2015-887546";"2015-01-23";"1";"Vente";"172000.0";"3.0";"None";"ALL DE LA CARAVELLE";"0084";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0158";"None";"None";"53";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.644128";"48.846618";"000AE"
"2014-822998";"2014-12-16";"1";"Vente";"196000.0";"9.0";"None";"ALL PIROUETTE";"0441";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0002";"None";"None";"232";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"82.0";"4.0";"None";"None";"None";"None";"nan";"2.639724";"48.848981";"000AE"
"2014-822913";"2014-12-16";"1";"Vente";"12000.0";"1.0";"B";"ALL DES VERGERS";"0489";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0004";"None";"None";"23";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.641593";"48.849258";"000AE"
"2014-822998";"2014-12-16";"1";"Vente";"196000.0";"1.0";"B";"ALL DES VERGERS";"0489";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0004";"None";"None";"30";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.641593";"48.849258";"000AE"
"2014-821616";"2014-11-13";"1";"Vente";"60500.0";"2.0";"None";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0097";"None";"None";"207";"19.18";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"19.0";"1.0";"None";"None";"None";"None";"nan";"2.643909";"48.844734";"000AE"
"2014-821804";"2014-11-05";"1";"Vente";"202000.0";"11.0";"None";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0059";"None";"None";"37";"62.3";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"63.0";"3.0";"None";"None";"None";"None";"nan";"2.644406";"48.844072";"000AE"
"2014-821804";"2014-11-05";"1";"Vente";"202000.0";"7.0";"None";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0059";"None";"None";"91";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.644406";"48.844072";"000AE"
"2014-819962";"2014-08-29";"1";"Vente";"161700.0";"2.0";"None";"ALL DES VERGERS";"0489";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0002";"None";"None";"293";"70.18";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"67.0";"3.0";"None";"None";"None";"None";"nan";"2.639724";"48.848981";"000AE"
"2014-819962";"2014-08-29";"1";"Vente";"161700.0";"1.0";"B";"ALL DES VERGERS";"0489";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0004";"None";"None";"2";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.641593";"48.849258";"000AE"
"2014-819916";"2014-08-26";"1";"Vente";"267250.0";"11.0";"None";"ALL LA PEROUSE";"0275";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0021";"None";"None";"18";"85.81";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"1";"Maison";"83.0";"3.0";"S";"sols";"None";"None";"116.0";"2.640977";"48.847877";"000AE"
"2014-819670";"2014-08-12";"1";"Vente";"207500.0";"3.0";"None";"ALL PIROUETTE";"0441";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0002";"None";"None";"268";"85.63";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"82.0";"4.0";"None";"None";"None";"None";"nan";"2.639724";"48.848981";"000AE"
"2014-819670";"2014-08-12";"1";"Vente";"207500.0";"1.0";"B";"ALL DES VERGERS";"0489";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0004";"None";"None";"28";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.641593";"48.849258";"000AE"
"2014-819557";"2014-08-07";"1";"Vente";"90000.0";"2.0";"None";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0097";"None";"None";"213";"18.93";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"19.0";"1.0";"None";"None";"None";"None";"nan";"2.643909";"48.844734";"000AE"
"2014-819447";"2014-07-31";"1";"Vente";"152000.0";"13.0";"None";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0059";"None";"None";"57";"53.87";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"54.0";"2.0";"None";"None";"None";"None";"nan";"2.644406";"48.844072";"000AE"
"2014-819447";"2014-07-31";"1";"Vente";"152000.0";"7.0";"None";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0059";"None";"None";"102";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.644406";"48.844072";"000AE"
"2014-819234";"2014-07-26";"1";"Vente";"174000.0";"2.0";"None";"RUE VICTOR HUGO";"0491";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0057";"None";"None";"35";"52.19";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"51.0";"2.0";"None";"None";"None";"None";"nan";"2.644865";"48.84416";"000AE"
"2014-819565";"2014-07-18";"1";"Vente";"190000.0";"nan";"None";"None";"None";"None";"77468";"Torcy";"77";"None";"None";"77468000AE0053";"None";"13";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.645525";"48.843698";"000AE"
"2014-818238";"2014-05-27";"1";"Vente";"206000.0";"4.0";"None";"RUE VICTOR HUGO";"0491";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0057";"None";"None";"26";"80.4";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"83.0";"4.0";"None";"None";"None";"None";"nan";"2.644865";"48.84416";"000AE"
"2014-818238";"2014-05-27";"1";"Vente";"206000.0";"4.0";"None";"RUE VICTOR HUGO";"0491";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0057";"None";"None";"51";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.644865";"48.84416";"000AE"
"2014-817908";"2014-05-05";"1";"Vente";"230000.0";"11.0";"None";"ALL DU COMMANDANT CHARCOT";"0116";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0015";"None";"None";"35";"80.93";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"1";"Maison";"83.0";"3.0";"S";"sols";"None";"None";"83.0";"2.639248";"48.848453";"000AE"
"2014-816076";"2014-02-27";"1";"Vente";"163000.0";"13.0";"None";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0059";"None";"None";"60";"53.43";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"54.0";"2.0";"None";"None";"None";"None";"nan";"2.644406";"48.844072";"000AE"
"2014-816076";"2014-02-27";"1";"Vente";"163000.0";"7.0";"None";"RUE JULES VALLES";"0329";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0059";"None";"None";"83";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.644406";"48.844072";"000AE"
"2014-816109";"2014-02-24";"1";"Vente";"195000.0";"3.0";"None";"ALL DE LA CARAVELLE";"0084";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0158";"None";"None";"17";"82.7";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"83.0";"4.0";"None";"None";"None";"None";"nan";"2.644128";"48.846618";"000AE"
"2014-816109";"2014-02-24";"1";"Vente";"195000.0";"3.0";"None";"ALL DE LA CARAVELLE";"0084";"77200";"77468";"Torcy";"77";"None";"None";"77468000AE0158";"None";"None";"51";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.644128";"48.846618";"000AE"
