fromage,fromageLabel,type,typeLabel
http://www.wikidata.org/entity/Q659277,Valençay,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q659277,Valençay,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q659277,Valençay,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q659277,Valençay,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q659277,Valençay,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q1817639,Vieux-Boulogne,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1817639,Vieux-Boulogne,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1817639,Vieux-Boulogne,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q2476892,Vignotte,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2476892,Vignotte,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q3563272,Voves,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q3563272,Voves,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q3563272,Voves,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q3563272,Voves,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q3563272,Voves,http://www.wikidata.org/entity/Q3088326,natural-rind soft cheese
http://www.wikidata.org/entity/Q2193077,Vézelay,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q2193077,Vézelay,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2088439,Édel de Cléron,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2088439,Édel de Cléron,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1231414,Époisses de Bourgogne,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1231414,Époisses de Bourgogne,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1231414,Époisses de Bourgogne,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q1231414,Époisses de Bourgogne,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q1231414,Époisses de Bourgogne,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
